Source,Name,Label,type
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2, uint256 VAR3) internal {
require(VAR3 <= 0.002 * 1000000000000000000);
VAR2.call.value(VAR3)();
VAR1[VAR2] = VAR1[VAR2] - VAR3;
}
}",50010.sol,1,Integeroverflow
"contract CON1 {
using SafeMath for uint;
mapping(address=>string) public VAR1;
mapping(address=>uint) public VAR2;
address public VAR3;
function FUN1(string VAR4) payable {
if(!VAR3.call.value(msg.value)()) throw;
VAR2[VAR3] = VAR2[VAR3].sub(msg.value);
}
}",50788.sol,0,Integeroverflow
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2) public {
uint256 VAR3 = VAR1[VAR2];
require(VAR2.call.value(VAR3)());
VAR1[VAR2] = 0;
}
}",50015.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1 = 0;
}",84.sol,0,Integeroverflow
"contract CON1 {
mapping (address => mapping (address => uint)) VAR1;
function FUN1(uint VAR2) {
if (!msg.sender.call.value(VAR2)()) throw;
VAR1[0][msg.sender] -= VAR2;
}
}",40415.sol,1,Integeroverflow
"contract CON1 {
using SafeMath for uint;
mapping (address => uint) VAR1;
uint VAR2;
function FUN1() public returns (uint VAR3) {
VAR3 = VAR1[msg.sender] / 100;
VAR1[msg.sender] = VAR1[msg.sender].sub(VAR3);
require(msg.sender.call.value(VAR3)());
VAR2 = VAR2.add(VAR3);
return VAR2;
}
}",50771.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1;
uint public constant VAR2 = 1 days;
function FUN1() public constant returns(uint) {
uint VAR3 = block.timestamp;
uint VAR4 = VAR3 - VAR1;
uint VAR5 = VAR4 / (VAR2);
return VAR5 * 2;
}
}",12321.sol,1,Integeroverflow
"contract CON1 {
using SafeMath for uint;
uint public VAR1;
function FUN1(uint256 VAR2, uint256 VAR3) external returns (uint) {
VAR1 = VAR1.add(VAR2);
return VAR1;
}
}",50440.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1;
uint256 public VAR2;
function FUN1() public returns (uint256){
require(block.timestamp >= VAR2);
uint256 VAR3 = VAR1 * 2000000;
return VAR3;
}
}",1313.sol,1,Integeroverflow
"contract CON1 {
uint64 VAR1;
function FUN1() public {
uint64 VAR2 = uint64(block.timestamp);
require(VAR2 >= VAR1);
}
}",9428.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
function FUN1() public {
uint256 VAR1 = address(this).balance.mul(40);
uint256 VAR2 = address(this).balance.sub(VAR1);
assert(address(this).call.value(VAR2)());
}
}",50778.sol,0,Integeroverflow
"contract CON1 {
function FUN1(address VAR1) public {
assert(VAR1.call.value(this.balance)());
}
}",29130.sol,0,Integeroverflow
"contract CON1 {
struct Crowdsale {
uint256 VAR1;
}
mapping(address => Crowdsale) public VAR2;
function FUN1(address VAR3) external {
require((block.timestamp >= VAR2[VAR3].VAR1));
}
}",176.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1 = 500;
function FUN1(uint VAR2, uint VAR3) public returns (uint) {
require(block.timestamp < VAR3);
VAR1 = VAR1 + VAR2;
return VAR1;
}
}",419.sol,1,Integeroverflow
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1(uint VAR2) {
msg.sender.call.value(VAR2)();
VAR1[msg.sender] -= VAR2;
}
}",40745.sol,1,Integeroverflow
"contract CON1{
function FUN1(address VAR1, uint VAR2) returns (bool) {
if (VAR1.call.value(VAR2)()) {
return true;
} else {
return false;
}
}
}",40500.sol,0,Integeroverflow
"contract CON1 {
uint256 constant public VAR1 = 1533686401;
function FUN1() public payable returns (bool VAR2) {
assert(block.timestamp >= VAR1);
return true;
}
}",740.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1;
uint VAR2;
uint VAR3;
function FUN1() private returns (uint) {
VAR2 = block.timestamp - VAR1;
if (VAR2== 0)
VAR3 = 70;
return VAR3;
}
}",7134.sol,1,Integeroverflow
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(address VAR2, uint VAR3) returns (bool) {
if (!msg.sender.call.value(VAR3)()) revert();
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
VAR1[VAR2] = VAR1[VAR2] + VAR3;
return true;
}
}",50014.sol,1,Integeroverflow
"contract CON1{
mapping (address => uint) private VAR1;
function FUN1(address VAR2) public {
uint VAR3 = VAR1[VAR2];
VAR1[VAR2] = 0;
if (VAR2.call.value(VAR3)() == false) { throw; }
}
}",40733.sol,0,Integeroverflow
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1() {
uint VAR2 = VAR1[msg.sender];
VAR1[msg.sender] = 0;
msg.sender.transfer(VAR2);
}
}",30813.sol,0,Integeroverflow
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1() {
uint VAR2 = VAR1[msg.sender];
VAR1[msg.sender] = 0;
if(!(msg.sender.call.value(VAR2)())){ throw; }
}
}",40735.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
mapping (address => uint) public VAR1;
function FUN1(uint VAR2) {
if(VAR2 <= VAR1[msg.sender]) {
if(msg.sender.call.value(VAR2)()){
VAR1[msg.sender] = VAR1[msg.sender].sub(VAR2);
}
}
}
}",50783.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1 = 0;
uint256 public VAR2;
uint256 public VAR3 = 0;
function FUN1(address VAR4) public returns(uint256){
VAR3 = block.timestamp;
VAR1 = VAR3;
VAR2 = 200000 * (10 ** 8);
return VAR2 + VAR1;
}
}",8606.sol,1,Integeroverflow
"contract CON1 {
using SafeMath for uint;
uint256 private VAR1;
uint256 private VAR2;
uint VAR3;
function FUN1() returns (uint256) {
for (VAR3 = 0; VAR3 < VAR2 % 5; VAR3++){
VAR1 = VAR1.sub(block.timestamp);
}
return VAR1;
}
}",50789.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1 = 0;
function FUN1(uint256 VAR2) external returns (bool){
require(block.timestamp > VAR1);
require(VAR2 > 0);
return true;
}
}",8026.sol,0,Integeroverflow
"contract CON1{
mapping(address => uint) public VAR1;
address VAR2 = msg.sender;
function FUN1() {
if(VAR1[VAR2] == 0) throw;
uint VAR3 = VAR1[VAR2];
delete VAR1[VAR2];
if(!(VAR2.call.value(VAR3)())) throw;
}
}",38828.sol,0,Integeroverflow
"contract CON1 {
mapping (address => bool) VAR1;
mapping (address => uint256) public VAR2;
mapping (address => uint256) public VAR3;
function FUN1(address VAR4) external returns (bool){
require(block.timestamp >= VAR3[VAR4]);
VAR2[VAR4] = 0;
VAR3[VAR4] = 0;
return true;
}
}",1631.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1 = 1518696000;
function FUN1() internal constant returns (bool) {
bool VAR2 = VAR1 <= block.timestamp;
return VAR2;
}
}",10146.sol,0,Integeroverflow
"contract CON1 {
mapping (address => mapping (address => uint)) VAR1;
function FUN1(uint VAR2) {
VAR1[0][msg.sender] = VAR1[0][msg.sender] - VAR2;
if (!msg.sender.call.value(VAR2)()) throw;
}
}",40336.sol,1,Integeroverflow
"contract CON1 {
address public VAR1;
uint256 public VAR2;
uint256 public VAR3;
mapping (address => uint) public VAR4;
function FUN1() {
if (VAR3 <= VAR2) throw;
uint256 VAR5 = VAR3 - VAR2;
if (!VAR1.call.value(VAR5)()) throw;
}
}",50787.sol,0,Integeroverflow
"contract CON1 {
address public VAR1;
uint public VAR2;
function FUN1 () {
if (msg.sender != VAR1) throw;
if (block.timestamp < VAR2) throw;
}
}",40252.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1;
}",339.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1;
function FUN1() public constant returns(uint256) {
assert(block.timestamp >= VAR1);
return VAR1;
}
}",35285.sol,0,Integeroverflow
"contract CON1 {
uint32 private VAR1;
uint public VAR2;
uint public VAR3;
function FUN1(uint VAR4, uint VAR5, uint112 VAR6, uint112 VAR7) private {
uint32 VAR8 = uint32(block.timestamp % 2**32);
uint32 VAR9 = VAR8 - VAR1;
if (VAR9 > 0 ) {
VAR2 += VAR6 * VAR9;
}
}
}",50062.sol,1,Integeroverflow
"contract CON1 {
uint public VAR1;
mapping (address => uint) public VAR2;
}",1115.sol,1,Integeroverflow
"contract CON1 {
address VAR1 = msg.sender;
function FUN1(uint VAR2, address VAR3) payable {
if(msg.sender != address(this)) throw;
if(!VAR3.call.value(VAR2)()) { throw; }
}
}",27263.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1 = 500;
function FUN1(uint VAR2, uint VAR3) public returns (uint) {
require(block.timestamp < VAR3);
VAR1 = VAR1 + VAR2;
assert(VAR1 >= VAR2);
return VAR1;
}
}",50795.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1;
function FUN1() public constant returns (uint256) {
if (block.timestamp <= VAR1)
return VAR1;
}
}",50215.sol,0,Integeroverflow
"contract CON1 {
uint8 VAR1 = 0;
function FUN1(uint8 VAR2) returns (uint){
VAR1 += VAR2;
return VAR1;
}
}",2.sol,1,Integeroverflow
"contract CON1 {
uint public VAR1 = 30;
uint public VAR2 = 100;
address public VAR3;
bytes4 VAR4;
mapping (address => uint) VAR5;
function FUN1() {
uint VAR6 = VAR2 * VAR1;
if (!VAR3.call.value(VAR6)(VAR4)) throw;
VAR5[VAR3] -= VAR6;
}
}",39019.sol,1,Integeroverflow
"contract CON1{
function FUN1(uint256 VAR1) {
assert(msg.sender.call.value(VAR1)());
}
}",39817.sol,0,Integeroverflow
"contract CON1 {
function FUN1() public payable {
if(msg.value > 1 ether) {
msg.sender.call.value(this.balance);
}
}
}",21697.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
mapping (address => uint) VAR1;
function FUN1(address VAR2, uint256 VAR3, bytes VAR4) public returns (bool VAR5) {
require(VAR3 <= VAR1[msg.sender]);
VAR1[msg.sender] = VAR1[msg.sender].sub(VAR3);
VAR1[VAR2] = VAR1[VAR2].add(VAR3);
msg.sender.call.value(VAR3)(VAR4);
return true;
}
}",50776.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
uint public VAR1 = 500;
function FUN1(uint VAR2, uint VAR3) public returns (uint) {
require(block.timestamp < VAR3);
VAR1 = VAR1.add(VAR2);
return VAR1;
}
}",50444.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
mapping (address => mapping (address => uint)) VAR1;
function FUN1(uint VAR2) {
if (VAR1[0][msg.sender] < VAR2) throw;
VAR1[0][msg.sender] = VAR1[0][msg.sender].sub(VAR2);
if (!msg.sender.call.value(VAR2)()) throw;
}
}",50791.sol,0,Integeroverflow
"contract CON1 {
address public VAR1;
uint public VAR2;
function FUN1() public payable {
require(msg.sender == VAR1);
VAR1.transfer(VAR2);
VAR2 = msg.value;
}
function FUN2(uint256 VAR3) {
require(VAR3 < 10);
msg.sender.transfer(VAR2);
}
}",50331.sol,0,Integeroverflow
"contract CON1 {
struct Proposal{
uint256 VAR1;
uint256 VAR2;
}
Proposal public VAR3;
bool public VAR4 = false;
function FUN1(uint256 VAR2) external {
VAR3.VAR1 = block.VAR1;
VAR3.VAR2 = VAR2;
VAR4 = true;
}
}",135.sol,0,Integeroverflow
"contract CON1 {
mapping (address => uint256) public VAR1;
uint256 VAR2 = 0;
uint256 VAR3 = 0;
function FUN1() public returns (bool) {
uint256 VAR4 = block.timestamp / (60*60*24*30*3);
if (VAR4 >= VAR3) {
VAR2 = VAR1[msg.sender];
}
return true;
}
}",649.sol,0,Integeroverflow
"contract CON1 {
function FUN1(address VAR1, bytes VAR2) payable public {
require(address(this).call.value(msg.value)(VAR2));
}
}",18145.sol,0,reentrancy
"contract CON1{
mapping (address => uint256) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2() FUN1 {
require(msg.sender.call.value(VAR1[msg.sender])());
VAR1[msg.sender]=0;
}
}",40785.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3, uint VAR4) FUN1 returns (bool) {
VAR1[msg.sender] = VAR1[msg.sender] - VAR4;
VAR1[VAR3] = VAR1[VAR3] + VAR4;
if (!msg.sender.call.value(VAR4)()) revert();
return true;
}
}",24649.sol,0,reentrancy
"contract CON1{
mapping (address => mapping (address => uint)) public VAR1;
function FUN1(uint VAR2) {
if (VAR1[0][msg.sender] < VAR2) throw;
if (!msg.sender.call.value(VAR2)()) throw;
}
}",39151.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1,bytes VAR2) payable public {
VAR1.call.value(msg.value)(VAR2);
}
}",50001.sol,0,reentrancy
"contract CON1 {
struct Participant {
address VAR1;
uint VAR2;
}
Participant[] public VAR3;
uint public VAR4 = 0;
function VAR2() public {
uint VAR5 = address(this).VAR5;
require(VAR5 > 1);
uint VAR6 = VAR5 / 2;
VAR5 -= VAR6;
while (VAR5 > 0) {
uint VAR7 = VAR5 < VAR3[VAR4].VAR2 ? VAR5 : VAR3[VAR4].VAR2;
if(VAR7 > 0){
VAR3[VAR4].VAR1.call.value(VAR7).gas(1000000)();
VAR3[VAR4].VAR2 -= VAR7;
VAR5 -= VAR7;
}
}
}
}",50009.sol,1,reentrancy
"contract CON1 {
bool public VAR1;
address VAR2;
function FUN1() public payable {
if (!VAR2.call.value(msg.value)()) {
VAR1 = false;
} else {
VAR1 = true;
}
}
}",3211.sol,0,reentrancy
"contract CON1 {
mapping (bytes32 => Transaction) public VAR1;
struct Transaction {
address VAR2;
uint VAR3;
bytes VAR4;
bool VAR5;
}
function FUN1(bytes32 VAR6) public {
VAR1[VAR6].VAR5 = true;
require(VAR1[VAR6].VAR2.call.VAR3(VAR1[VAR6].VAR3)(VAR1[VAR6].VAR4));
}
}",34904.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1 ;
bool VAR2 = false ;
function FUN1(){
if (!(msg.sender.call.value(VAR1[msg.sender])())) { throw; }
VAR1[msg.sender] = 0;
}
}",40761.sol,1,reentrancy
"contract CON1 {
mapping (address => uint256) VAR1;
uint256 public VAR2;
function FUN1() {
if (msg.sender.call.value(VAR1[msg.sender])()) {
VAR2 -= VAR1[msg.sender];
VAR1[msg.sender] = 0;
}
}
}",40770.sol,1,reentrancy
"contract CON1 {
address public VAR1;
uint256 public VAR2;
uint256 public VAR3;
address public VAR4;
modifier FUN1() {
if (msg.sender != VAR4) throw;
_;
}
function FUN2() FUN1 {
if (VAR3 > VAR2) {
if (!VAR1.call.value(VAR3 - VAR2)()) throw;
}
}
}",39664.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2, uint256 VAR3, bytes VAR4) payable public {
require(VAR2.call.value(VAR3)(VAR4));
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
}
}",40748.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(address VAR2, uint256 VAR3, bytes VAR4) public returns (bool) {
require(VAR3 <= VAR1[msg.sender]);
msg.sender.call.value(VAR3)(VAR4);
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
return true;
}
}",50011.sol,1,reentrancy
"contract CON1 {
}
contract CON2 {
mapping (address => uint) VAR1;
function FUN1() public payable {
CON1 VAR2 = CON1(address(0xA62142888ABa8370742bE823c1782D17A0389Da1));
require(address(0xA62142888ABa8370742bE823c1782D17A0389Da1).call.value(msg.value)());
VAR1[0xA62142888ABa8370742bE823c1782D17A0389Da1] = 0;
}
}",5629.sol,1,reentrancy
"contract CON1 {
mapping(address => uint) VAR1;
function FUN1() public returns (bool) {
uint VAR2 = VAR1[msg.sender];
if (msg.sender.call.value(VAR2)()) {
VAR1[msg.sender] = 0;
return true;
} else {
VAR1[msg.sender] = VAR2;
return false;
}
}
}",50013.sol,1,reentrancy
"contract CON1{
mapping (address => uint) public VAR1;
function FUN1(address VAR2) internal {
uint VAR3 = VAR1[VAR2];
if (VAR3 > 0) {
if (VAR2.call.value(VAR3)()) {
VAR1[VAR2] = 0;
} else {
VAR1[VAR2] = VAR3;
}
}
}
}",50023.sol,1,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2) payable public {
require(address(this).balance >= VAR2);
require(address(this) != VAR1);
require(VAR1.call.value(VAR2)());
}
}",14620.sol,0,reentrancy
"contract CON1 {
uint256 VAR1;
address VAR2;
uint256 VAR3;
function FUN1(uint256 VAR4) {
VAR1 -= VAR4 * VAR3;
if(!VAR2.call.value(VAR4 * VAR3)()) throw;
}
}",40249.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2) public {
uint256 VAR3 = VAR1[VAR2];
require(VAR3 > 0);
VAR1[VAR2] = 0;
require(VAR2.call.value(VAR3)());
}
}",31565.sol,0,reentrancy
"contract CON1 {
mapping (address => mapping (address => uint)) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(uint VAR3) {
if (VAR1[0][msg.sender] < VAR3) throw;
VAR1[0][msg.sender] = VAR1[0][msg.sender] - VAR3;
if (!msg.sender.call.value(VAR3)()) throw;
}
}",8873.sol,0,reentrancy
"contract CON1 {
mapping(address => uint) public VAR1;
address VAR2 = msg.sender;
function FUN1() {
if(VAR1[VAR2] == 0) throw;
uint VAR3 = VAR1[VAR2];
if(!(VAR2.call.value(VAR3)())) throw;
VAR1[VAR2] = 0;
}
}",50018.sol,1,reentrancy
"contract CON1 {
address public VAR1 = msg.sender;
function FUN1(address VAR2,bytes VAR3) payable public {
require(msg.sender == VAR1);
VAR2.call.value(msg.value)(VAR3);
}
}",31497.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
uint VAR2;
address public VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2() public FUN1 returns (uint VAR4) {
VAR4 = VAR1[msg.sender] / 100;
VAR1[msg.sender] -= VAR4;
require(msg.sender.call.value(VAR4)());
VAR2 += VAR4;
return VAR2;
}
}",14993.sol,0,reentrancy
"contract CON1 {
mapping (address => mapping (address => uint)) public VAR1;
function FUN1(uint VAR2) {
require(VAR1[0][msg.sender] >= VAR2);
VAR1[0][msg.sender] = VAR1[0][msg.sender] - VAR2;
if (!msg.sender.call.value(VAR2)()) { revert(); }
}
}",38057.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2, uint VAR3, bytes VAR4) public returns (bool) {
require(VAR1[msg.sender] >= VAR3);
assert(msg.sender.call.value(VAR3)(VAR4));
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
return true;
}
}",50005.sol,1,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
uint256 public constant VAR2 = 0.002 * 1000000000000000000;
address public VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2(address VAR4, uint256 VAR5) internal FUN1 {
require(VAR5 <= VAR2);
require(VAR1[VAR4] >= VAR5);
VAR1[VAR4] = VAR1[VAR4] - VAR5;
VAR4.call.value(VAR5)();
}
}",19129.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3) public FUN1 {
uint256 VAR4 = VAR1[VAR3];
require(VAR4 > 0);
VAR1[VAR3] = 0;
require(VAR3.call.value(VAR4)());
}
}",30102.sol,0,reentrancy
"contract CON1 {
function FUN1(bytes32 VAR1, uint VAR2, address VAR3) public {
VAR3.call.value(VAR2)(VAR1);
}
}",2307.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1(address VAR2) public payable {
VAR1 = VAR2;
require(VAR1.call.value(msg.value)());
}
}",40778.sol,0,reentrancy
"interface CON1 {
}
contract CON2 {
CON1 VAR1;
function FUN1() public {
if (VAR1.getTimeLeft() > 50) { revert(); }
address(VAR1).call.value(VAR1.getBuyPrice() * 2)();
}
}",3270.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1() payable public returns(bool) {
require(VAR1.call.value(msg.value)());
return true;
}
}",4679.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint VAR2, bytes VAR3) {
VAR1.call.value(VAR2)(VAR3);
}
}",24196.sol,0,reentrancy
"contract CON1 {
uint256 private VAR1 = 0;
function FUN1() public {
if (VAR1 > 0) {
uint256 VAR2 = VAR1;
VAR1 = 0;
if (!msg.sender.call.value(VAR2)()) { throw; }
}
}
}",40425.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(address VAR2, uint256 VAR3, bytes VAR4) public returns (bool VAR5) {
require(VAR3 <= VAR1[msg.sender]);
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
VAR1[VAR2] = VAR1[VAR2] + VAR3;
msg.sender.call.value(VAR3)(VAR4);
return true;
}
}",19925.sol,0,reentrancy
"contract CON1{
function FUN1(address VAR1, uint256 VAR2, bytes VAR3) {
assert(VAR1.call.value(VAR2)(VAR3));
}
}",36563.sol,0,reentrancy
"contract CON1 {
mapping(address => uint) public VAR1;
function FUN1(uint VAR2) public {
if(VAR1[msg.sender] >= VAR2) {
if(!msg.sender.call.value(VAR2)()) { throw; }
VAR1[msg.sender] -= VAR2;
}
}
}",40746.sol,1,reentrancy
"contract CON1 {
uint256 VAR1;
address VAR2;
address VAR3;
uint256 VAR4;
modifier FUN1() {
if (VAR3 != msg.sender) throw;
_;
}
function FUN2(uint256 VAR5) FUN1 {
VAR1 -= VAR5 * VAR4;
if(!VAR2.call.value(VAR4 * VAR5)()) throw;
}
}",40353.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1() public{
assert(msg.sender.call.value(VAR1[msg.sender])()) ;
VAR1[msg.sender] = 0;
}
}",16925.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(address VAR2, uint VAR3, byte VAR4) returns (bool) {
if (VAR1[VAR2] != 0) {
VAR2.call.VAR3(VAR3)(VAR4);
VAR1[VAR2] -= VAR3;
return true;
}
}
}",40499.sol,1,reentrancy
